./pthread_arena.elf 10 100 6 1	 
0x7fea10000900 268437760 69
0x7fea10001960 268441952 42
0x7fea100019a0 268442016 95
0x7fea10001a10 268442128 72
0x7fea10001a60 268442208 18
0x7fea10001a80 268442240 14
0x7fea10001960 268441952 30
0x7fea10001990 268442000 92
0x7fea10001a00 268442112 92
0x7fea10001a70 268442224 36
0x7fea10001aa0 268442272 18
0x7fea10001ac0 268442304 5
0x7fea100019a0 268442016 19
0x7fea100019c0 268442048 78
0x7fea10001a20 268442144 66
0x7fea10001a70 268442224 24
0x7fea10001a90 268442256 39
0x7fea10001ac0 268442304 54
0x7fea100019e0 268442080 38
0x7fea10001a10 268442128 99
0x7fea10001a80 268442240 26
0x7fea10001ab0 268442288 52
0x7fea10001af0 268442352 58
0x7fea10001b40 268442432 17
0x7fea10001a20 268442144 5
0x7fea10001a40 268442176 46
0x7fea10001a80 268442240 22
0x7fea10001aa0 268442272 48
0x7fea10001ae0 268442336 59
0x7fea10001b30 268442416 57
0x7fea10001a60 268442208 66
0x7fea10001ab0 268442288 72
0x7fea10001b00 268442368 20
0x7fea10001b20 268442400 34
0x7fea10001b50 268442448 40
0x7fea10001b80 268442496 24
0x7fea10001aa0 268442272 17
0x7fea10001ac0 268442304 3
0x7fea10001ae0 268442336 53
0x7fea10001b20 268442400 92
0x7fea10001b90 268442512 60
0x7fea10001be0 268442592 84
0x7fea10001ae0 268442336 49
0x7fea10001b20 268442400 52
0x7fea10001b60 268442464 46
0x7fea10001ba0 268442528 17
0x7fea10001bc0 268442560 64
0x7fea10001c10 268442640 16
0x7fea10001b20 268442400 17
0x7fea10001b40 268442432 81
0x7fea10001ba0 268442528 11
0x7fea10001bc0 268442560 14
0x7fea10001be0 268442592 48
0x7fea10001c20 268442656 66
0x7fea10001b60 268442464 38
0x7fea10001b90 268442512 79
0x7fea10001bf0 268442608 15
0x7fea10001c10 268442640 95
0x7fea10001c80 268442752 75
0x7fea10001ce0 268442848 0
