./pthread_arena.elf 10 100 6 1	 
0x7f81c4000900 -1006630656 47
0x7f81c4001950 -1006626480 80
0x7f81c40019b0 -1006626384 97
0x7f81c4001a20 -1006626272 96
0x7f81c4001a90 -1006626160 5
0x7f81c4001ab0 -1006626128 8
0x7f81c4001950 -1006626480 93
0x7f81c40019c0 -1006626368 93
0x7f81c4001a30 -1006626256 35
0x7f81c4001a60 -1006626208 25
0x7f81c4001a90 -1006626160 88
0x7f81c4001af0 -1006626064 89
0x7f81c4001990 -1006626416 19
0x7f81c40019b0 -1006626384 99
0x7f81c4001a20 -1006626272 52
0x7f81c4001a60 -1006626208 18
0x7f81c4001a80 -1006626176 54
0x7f81c4001ac0 -1006626112 73
0x7f81c40019d0 -1006626352 92
0x7f81c4001a40 -1006626240 29
0x7f81c4001a70 -1006626192 42
0x7f81c4001ab0 -1006626128 99
0x7f81c4001b20 -1006626016 39
0x7f81c4001b50 -1006625968 31
0x7f81c4001a10 -1006626288 32
0x7f81c4001a40 -1006626240 40
0x7f81c4001a70 -1006626192 72
0x7f81c4001ac0 -1006626112 72
0x7f81c4001b10 -1006626032 46
0x7f81c4001b50 -1006625968 46
0x7f81c4001a50 -1006626224 18
0x7f81c4001a70 -1006626192 15
0x7f81c4001a90 -1006626160 12
0x7f81c4001ab0 -1006626128 60
0x7f81c4001b00 -1006626048 88
0x7f81c4001b60 -1006625952 42
0x7f81c4001a90 -1006626160 27
0x7f81c4001ac0 -1006626112 6
0x7f81c4001ae0 -1006626080 51
0x7f81c4001b20 -1006626016 29
0x7f81c4001b50 -1006625968 68
0x7f81c4001ba0 -1006625888 48
0x7f81c4001ad0 -1006626096 51
0x7f81c4001b10 -1006626032 33
0x7f81c4001b40 -1006625984 73
0x7f81c4001ba0 -1006625888 11
0x7f81c4001bc0 -1006625856 85
0x7f81c4001c20 -1006625760 2
0x7f81c4001b10 -1006626032 89
0x7f81c4001b80 -1006625920 94
0x7f81c4001bf0 -1006625808 56
0x7f81c4001c30 -1006625744 72
0x7f81c4001c80 -1006625664 48
0x7f81c4001cc0 -1006625600 80
0x7f81c4001b50 -1006625968 37
0x7f81c4001b80 -1006625920 99
0x7f81c4001bf0 -1006625808 72
0x7f81c4001c40 -1006625728 91
0x7f81c4001cb0 -1006625616 25
0x7f81c4001ce0 -1006625568 64
