./pthread_arena.elf 10 100 6 1	 
0x7f3c8c000900 -1946154752 62
0x7f3c8c001960 -1946150560 10
0x7f3c8c001980 -1946150528 50
0x7f3c8c0019c0 -1946150464 75
0x7f3c8c001a20 -1946150368 35
0x7f3c8c001a50 -1946150320 71
0x7f3c8c001960 -1946150560 60
0x7f3c8c0019b0 -1946150480 35
0x7f3c8c0019e0 -1946150432 58
0x7f3c8c001a30 -1946150352 33
0x7f3c8c001a60 -1946150304 31
0x7f3c8c001a90 -1946150256 50
0x7f3c8c0019a0 -1946150496 59
0x7f3c8c0019f0 -1946150416 12
0x7f3c8c001a10 -1946150384 86
0x7f3c8c001a70 -1946150288 76
0x7f3c8c001ad0 -1946150192 9
0x7f3c8c001af0 -1946150160 33
0x7f3c8c0019e0 -1946150432 65
0x7f3c8c001a30 -1946150352 15
0x7f3c8c001a50 -1946150320 72
0x7f3c8c001aa0 -1946150240 0
0x7f3c8c001ac0 -1946150208 39
0x7f3c8c001af0 -1946150160 36
0x7f3c8c001a20 -1946150368 64
0x7f3c8c001a70 -1946150288 17
0x7f3c8c001a90 -1946150256 98
0x7f3c8c001b00 -1946150144 46
0x7f3c8c001b40 -1946150080 23
0x7f3c8c001b60 -1946150048 65
0x7f3c8c001a60 -1946150304 7
0x7f3c8c001a80 -1946150272 0
0x7f3c8c001aa0 -1946150240 92
0x7f3c8c001b10 -1946150128 55
0x7f3c8c001b50 -1946150064 53
0x7f3c8c001b90 -1946150000 20
0x7f3c8c001aa0 -1946150240 28
0x7f3c8c001ad0 -1946150192 18
0x7f3c8c001af0 -1946150160 94
0x7f3c8c001b60 -1946150048 10
0x7f3c8c001b80 -1946150016 10
0x7f3c8c001ba0 -1946149984 10
0x7f3c8c001ae0 -1946150176 22
0x7f3c8c001b00 -1946150144 22
0x7f3c8c001b20 -1946150112 77
0x7f3c8c001b80 -1946150016 54
0x7f3c8c001bc0 -1946149952 21
0x7f3c8c001be0 -1946149920 70
0x7f3c8c001b20 -1946150112 63
0x7f3c8c001b70 -1946150032 65
0x7f3c8c001bc0 -1946149952 58
0x7f3c8c001c10 -1946149872 80
0x7f3c8c001c70 -1946149776 93
0x7f3c8c001ce0 -1946149664 97
0x7f3c8c001b60 -1946150048 68
0x7f3c8c001bb0 -1946149968 61
0x7f3c8c001c00 -1946149888 45
0x7f3c8c001c40 -1946149824 57
0x7f3c8c001c90 -1946149744 82
0x7f3c8c001cf0 -1946149648 47
