./pthread_arena.elf 10 100 6 1	 
0x7f0f08000900 134220032 80
0x7f0f08001970 134224240 61
0x7f0f080019c0 134224320 80
0x7f0f08001a20 134224416 81
0x7f0f08001a80 134224512 87
0x7f0f08001ae0 134224608 37
0x7f0f08001970 134224240 86
0x7f0f080019d0 134224336 47
0x7f0f08001a10 134224400 63
0x7f0f08000940 134220096 0
0x7f0f08001a60 134224480 68
0x7f0f08001ab0 134224560 27
0x7f0f080019b0 134224304 57
0x7f0f08001a00 134224384 71
0x7f0f08001a50 134224464 68
0x7f0f08001aa0 134224544 39
0x7f0f08000940 134220096 24
0x7f0f08001ad0 134224592 10
0x7f0f080019f0 134224368 78
0x7f0f08001a50 134224464 81
0x7f0f08001ab0 134224560 50
0x7f0f08001af0 134224624 86
0x7f0f08000940 134220096 0
0x7f0f08001b50 134224720 49
0x7f0f08001a30 134224432 76
0x7f0f08000940 134220096 20
0x7f0f08001a90 134224528 69
0x7f0f08001ae0 134224608 56
0x7f0f08001b20 134224672 48
0x7f0f08001b60 134224736 16
0x7f0f08001a70 134224496 64
0x7f0f08001ac0 134224576 40
0x7f0f08001af0 134224624 57
0x7f0f08001b40 134224704 26
0x7f0f08000940 134220096 1
0x7f0f08001b70 134224752 35
0x7f0f08000940 134220096 7
0x7f0f08001ab0 134224560 9
0x7f0f08001ad0 134224592 19
0x7f0f08001af0 134224624 96
0x7f0f08001b60 134224736 43
0x7f0f08001ba0 134224800 45
0x7f0f08001af0 134224624 45
0x7f0f08001b30 134224688 31
0x7f0f08000940 134220096 16
0x7f0f08001b60 134224736 98
0x7f0f08001bd0 134224848 63
0x7f0f08001c20 134224928 34
0x7f0f08001b30 134224688 34
0x7f0f08001b60 134224736 72
0x7f0f08001bb0 134224816 73
0x7f0f08001c10 134224912 81
0x7f0f08001c70 134225008 73
0x7f0f08000940 134220096 0
0x7f0f08000940 134220096 17
0x7f0f08001b70 134224752 2
0x7f0f08001b90 134224784 62
0x7f0f08001be0 134224864 3
0x7f0f08001c00 134224896 5
0x7f0f08001c20 134224928 79
