./pthread_arena.elf 10 100 6 1	 
0x7fed38000900 939526400 20
0x7fed38001930 939530544 91
0x7fed380019a0 939530656 87
0x7fed38001a00 939530752 53
0x7fed38001a40 939530816 49
0x7fed38001a80 939530880 19
0x7fed38000900 939526400 2
0x7fed38001970 939530608 26
0x7fed380019a0 939530656 40
0x7fed380019d0 939530704 47
0x7fed38001a10 939530768 77
0x7fed38001a70 939530864 60
0x7fed380019b0 939530672 78
0x7fed38000900 939526400 9
0x7fed38001a10 939530768 27
0x7fed38001a40 939530816 42
0x7fed38001a80 939530880 52
0x7fed38001ac0 939530944 13
0x7fed380019f0 939530736 81
0x7fed38001a50 939530832 25
0x7fed38001a80 939530880 76
0x7fed38001ae0 939530976 72
0x7fed38001b30 939531056 63
0x7fed38001b80 939531136 57
0x7fed38001a30 939530800 51
0x7fed38000900 939526400 1
0x7fed38001a70 939530864 40
0x7fed38001aa0 939530912 17
0x7fed38001ac0 939530944 90
0x7fed38001b30 939531056 19
0x7fed38001a70 939530864 72
0x7fed38001ac0 939530944 58
0x7fed38001b10 939531024 59
0x7fed38001b60 939531104 47
0x7fed38001ba0 939531168 82
0x7fed38001c00 939531264 77
0x7fed38001ab0 939530928 78
0x7fed38001b10 939531024 59
0x7fed38001b60 939531104 61
0x7fed38001bb0 939531184 44
0x7fed38001bf0 939531248 94
0x7fed38001c60 939531360 28
0x7fed38001af0 939530992 75
0x7fed38001b50 939531088 41
0x7fed38001b90 939531152 30
0x7fed38001bc0 939531200 81
0x7fed38000900 939526400 7
0x7fed38001c20 939531296 0
0x7fed38000900 939526400 4
0x7fed38001b30 939531056 67
0x7fed38001b80 939531136 78
0x7fed38001be0 939531232 95
0x7fed38001c50 939531344 87
0x7fed38001cb0 939531440 83
0x7fed38000900 939526400 8
0x7fed38001b70 939531120 82
0x7fed38001bd0 939531216 96
0x7fed38001c40 939531328 83
0x7fed38001ca0 939531424 44
0x7fed38001ce0 939531488 57
