./pthread_arena.elf 10 100 6 1	 
0x7f9cb0000900 -1342174976 51
0x7f9cb0001950 -1342170800 70
0x7f9cb00019a0 -1342170720 88
0x7f9cb0001a00 -1342170624 94
0x7f9cb0001a70 -1342170512 60
0x7f9cb0001ac0 -1342170432 35
0x7f9cb0001950 -1342170800 24
0x7f9cb0001970 -1342170768 48
0x7f9cb00019b0 -1342170704 89
0x7f9cb0001a20 -1342170592 73
0x7f9cb0001a80 -1342170496 11
0x7f9cb0001aa0 -1342170464 86
0x7f9cb0001990 -1342170736 65
0x7f9cb00019e0 -1342170656 59
0x7f9cb0001a30 -1342170576 24
0x7f9cb0001a50 -1342170544 16
0x7f9cb0001a70 -1342170512 74
0x7f9cb0001ad0 -1342170416 11
0x7f9cb00019d0 -1342170672 96
0x7f9cb0001a40 -1342170560 43
0x7f9cb0001a80 -1342170496 49
0x7f9cb0001ac0 -1342170432 13
0x7f9cb0001ae0 -1342170400 2
0x7f9cb0001b00 -1342170368 46
0x7f9cb0001a10 -1342170608 63
0x7f9cb0001a60 -1342170528 49
0x7f9cb0001aa0 -1342170464 5
0x7f9cb0001ac0 -1342170432 90
0x7f9cb0001b30 -1342170320 51
0x7f9cb0001b70 -1342170256 71
0x7f9cb0001a50 -1342170544 63
0x7f9cb0001aa0 -1342170464 42
0x7f9cb0001ae0 -1342170400 32
0x7f9cb0001b10 -1342170352 26
0x7f9cb0001b40 -1342170304 93
0x7f9cb0001bb0 -1342170192 94
0x7f9cb0001a90 -1342170480 79
0x7f9cb0001af0 -1342170384 71
0x7f9cb0001b40 -1342170304 92
0x7f9cb0001bb0 -1342170192 75
0x7f9cb0001c10 -1342170096 77
0x7f9cb0001c70 -1342170000 13
0x7f9cb0001ad0 -1342170416 48
0x7f9cb0001b10 -1342170352 80
0x7f9cb0001b70 -1342170256 41
0x7f9cb0001bb0 -1342170192 11
0x7f9cb0001bd0 -1342170160 14
0x7f9cb0001bf0 -1342170128 5
0x7f9cb0001b10 -1342170352 78
0x7f9cb0001b70 -1342170256 74
0x7f9cb0001bd0 -1342170160 40
0x7f9cb0001c00 -1342170112 35
0x7f9cb0001c30 -1342170064 3
0x7f9cb0001c50 -1342170032 54
0x7f9cb0001b50 -1342170288 90
0x7f9cb0001bc0 -1342170176 89
0x7f9cb0001c30 -1342170064 83
0x7f9cb0001c90 -1342169968 12
0x7f9cb0001cb0 -1342169936 79
0x7f9cb0001d10 -1342169840 24
