./pthread_arena.elf 10 100 6 1	 
0x7fe138000900 939526400 14
0x7fe138001930 939530544 21
0x7fe138001950 939530576 96
0x7fe1380019c0 939530688 62
0x7fe138001a10 939530768 8
0x7fe138001a30 939530800 43
0x7fe138001970 939530608 63
0x7fe138000900 939526400 18
0x7fe1380019c0 939530688 19
0x7fe1380019e0 939530720 63
0x7fe138001a30 939530800 57
0x7fe138001a80 939530880 54
0x7fe1380019b0 939530672 49
0x7fe1380019f0 939530736 76
0x7fe138001a50 939530832 94
0x7fe138001ac0 939530944 72
0x7fe138001b10 939531024 65
0x7fe138000900 939526400 6
0x7fe1380019f0 939530736 95
0x7fe138001a60 939530848 39
0x7fe138001a90 939530896 79
0x7fe138001af0 939530992 68
0x7fe138001b40 939531072 33
0x7fe138001b70 939531120 38
0x7fe138001a30 939530800 26
0x7fe138000900 939526400 13
0x7fe138001a60 939530848 32
0x7fe138001a90 939530896 76
0x7fe138001af0 939530992 55
0x7fe138001b30 939531056 93
0x7fe138001a70 939530864 54
0x7fe138001ab0 939530928 60
0x7fe138001b00 939531008 62
0x7fe138001b50 939531088 38
0x7fe138001b80 939531136 75
0x7fe138001be0 939531232 94
0x7fe138000900 939526400 2
0x7fe138001ab0 939530928 92
0x7fe138001b20 939531040 12
0x7fe138001b40 939531072 3
0x7fe138001b60 939531104 46
0x7fe138001ba0 939531168 41
0x7fe138000900 939526400 8
0x7fe138001af0 939530992 27
0x7fe138001b20 939531040 86
0x7fe138001b80 939531136 4
0x7fe138001ba0 939531168 8
0x7fe138001bc0 939531200 35
0x7fe138001b30 939531056 84
0x7fe138001b90 939531152 53
0x7fe138001bd0 939531216 30
0x7fe138000900 939526400 23
0x7fe138001c00 939531264 29
0x7fe138001c30 939531312 9
0x7fe138001b70 939531120 54
0x7fe138001bb0 939531184 51
0x7fe138001bf0 939531248 44
0x7fe138000900 939526400 15
0x7fe138001c30 939531312 82
0x7fe138001c90 939531408 27
