./pthread_arena.elf 10 100 6 1	 
0x7f4e9c000900 -1677719296 2
0x7f4e9c001930 -1677715152 66
0x7f4e9c001980 -1677715072 30
0x7f4e9c0019b0 -1677715024 78
0x7f4e9c001a10 -1677714928 85
0x7f4e9c001a70 -1677714832 40
0x7f4e9c001970 -1677715088 98
0x7f4e9c0019e0 -1677714976 44
0x7f4e9c001a20 -1677714912 32
0x7f4e9c001a50 -1677714864 73
0x7f4e9c001ab0 -1677714768 49
0x7f4e9c001af0 -1677714704 28
0x7f4e9c0019b0 -1677715024 70
0x7f4e9c001a00 -1677714944 64
0x7f4e9c001a50 -1677714864 53
0x7f4e9c001a90 -1677714800 74
0x7f4e9c000900 -1677719296 20
0x7f4e9c001af0 -1677714704 29
0x7f4e9c0019f0 -1677714960 97
0x7f4e9c001a60 -1677714848 77
0x7f4e9c000900 -1677719296 4
0x7f4e9c001ac0 -1677714752 49
0x7f4e9c001b00 -1677714688 29
0x7f4e9c001b30 -1677714640 6
0x7f4e9c001a30 -1677714896 82
0x7f4e9c001a90 -1677714800 63
0x7f4e9c000900 -1677719296 14
0x7f4e9c001ae0 -1677714720 54
0x7f4e9c001b20 -1677714656 35
0x7f4e9c001b50 -1677714608 22
0x7f4e9c001a70 -1677714832 55
0x7f4e9c001ab0 -1677714768 31
0x7f4e9c001ae0 -1677714720 57
0x7f4e9c001b30 -1677714640 62
0x7f4e9c001b80 -1677714560 49
0x7f4e9c001bc0 -1677714496 35
0x7f4e9c001ab0 -1677714768 27
0x7f4e9c000900 -1677719296 9
0x7f4e9c001ae0 -1677714720 19
0x7f4e9c001b00 -1677714688 90
0x7f4e9c001b70 -1677714576 31
0x7f4e9c001ba0 -1677714528 53
0x7f4e9c001af0 -1677714704 47
0x7f4e9c001b30 -1677714640 53
0x7f4e9c001b70 -1677714576 48
0x7f4e9c001bb0 -1677714512 45
0x7f4e9c000900 -1677719296 9
0x7f4e9c001bf0 -1677714448 13
0x7f4e9c001b30 -1677714640 83
0x7f4e9c001b90 -1677714544 41
0x7f4e9c001bd0 -1677714480 44
0x7f4e9c001c10 -1677714416 48
0x7f4e9c001c50 -1677714352 76
0x7f4e9c000900 -1677719296 5
0x7f4e9c000900 -1677719296 17
0x7f4e9c001b70 -1677714576 56
0x7f4e9c001bb0 -1677714512 87
0x7f4e9c001c10 -1677714416 26
0x7f4e9c001c40 -1677714368 7
0x7f4e9c001c60 -1677714336 2
