./pthread_arena.elf 10 100 6 1	 
0x7fe368000900 1744832768 25
0x7fe368001940 1744836928 98
0x7fe3680019b0 1744837040 59
0x7fe368001a00 1744837120 48
0x7fe368001a40 1744837184 82
0x7fe368001aa0 1744837280 9
0x7fe368001980 1744836992 87
0x7fe3680019e0 1744837088 47
0x7fe368000900 1744832768 13
0x7fe368001a20 1744837152 93
0x7fe368001a90 1744837264 46
0x7fe368001ad0 1744837328 5
0x7fe368000900 1744832768 8
0x7fe3680019c0 1744837056 18
0x7fe3680019e0 1744837088 72
0x7fe368001a30 1744837168 71
0x7fe368001a80 1744837248 24
0x7fe368001aa0 1744837280 83
0x7fe368000900 1744832768 6
0x7fe368001a00 1744837120 29
0x7fe368001a30 1744837168 57
0x7fe368001a80 1744837248 67
0x7fe368001ad0 1744837328 14
0x7fe368001af0 1744837360 86
0x7fe368000900 1744832768 1
0x7fe368001a40 1744837184 8
0x7fe368001a60 1744837216 63
0x7fe368001ab0 1744837296 46
0x7fe368001af0 1744837360 72
0x7fe368001b40 1744837440 54
0x7fe368000900 1744832768 10
0x7fe368001a80 1744837248 92
0x7fe368001af0 1744837360 60
0x7fe368001b40 1744837440 29
0x7fe368001b70 1744837488 15
0x7fe368001b90 1744837520 54
0x7fe368000900 1744832768 9
0x7fe368001ac0 1744837312 2
0x7fe368001ae0 1744837344 50
0x7fe368001b20 1744837408 63
0x7fe368001b70 1744837488 87
0x7fe368001bd0 1744837584 80
0x7fe368001b00 1744837376 75
0x7fe368001b60 1744837472 65
0x7fe368000900 1744832768 9
0x7fe368001bb0 1744837552 88
0x7fe368001c10 1744837648 92
0x7fe368001c80 1744837760 81
0x7fe368000900 1744832768 22
0x7fe368001b40 1744837440 3
0x7fe368001b60 1744837472 99
0x7fe368001bd0 1744837584 37
0x7fe368001c00 1744837632 21
0x7fe368001c20 1744837664 54
0x7fe368001b80 1744837504 93
0x7fe368000900 1744832768 18
0x7fe368001bf0 1744837616 73
0x7fe368001c50 1744837712 65
0x7fe368001ca0 1744837792 75
0x7fe368001d00 1744837888 17
