./pthread_arena.elf 10 100 6 1	 
0x7fb450000900 1342179584 10
0x7fb450001930 1342183728 24
0x7fb450001950 1342183760 11
0x7fb450001970 1342183792 48
0x7fb4500019b0 1342183856 90
0x7fb450001a20 1342183968 91
0x7fb450001970 1342183792 91
0x7fb4500019e0 1342183904 71
0x7fb450001a30 1342183984 53
0x7fb450000900 1342179584 8
0x7fb450001a70 1342184048 86
0x7fb450001ad0 1342184144 16
0x7fb4500019b0 1342183856 82
0x7fb450001a10 1342183952 98
0x7fb450001a80 1342184064 34
0x7fb450000900 1342179584 5
0x7fb450001ab0 1342184112 57
0x7fb450001b00 1342184192 60
0x7fb4500019f0 1342183920 60
0x7fb450001a40 1342184000 62
0x7fb450001a90 1342184080 45
0x7fb450001ad0 1342184144 29
0x7fb450001b00 1342184192 60
0x7fb450001b50 1342184272 50
0x7fb450000900 1342179584 8
0x7fb450001a30 1342183984 54
0x7fb450001a70 1342184048 81
0x7fb450001ad0 1342184144 59
0x7fb450001b20 1342184224 3
0x7fb450001b40 1342184256 89
0x7fb450001a70 1342184048 59
0x7fb450001ac0 1342184128 88
0x7fb450001b20 1342184224 58
0x7fb450001b70 1342184304 84
0x7fb450001bd0 1342184400 96
0x7fb450001c40 1342184512 55
0x7fb450001ab0 1342184112 64
0x7fb450000900 1342179584 22
0x7fb450001b00 1342184192 19
0x7fb450001b20 1342184224 38
0x7fb450001b50 1342184272 66
0x7fb450001ba0 1342184352 75
0x7fb450001af0 1342184176 94
0x7fb450001b60 1342184288 98
0x7fb450000900 1342179584 13
0x7fb450001bd0 1342184400 63
0x7fb450001c20 1342184480 36
0x7fb450001c50 1342184528 47
0x7fb450001b30 1342184240 51
0x7fb450001b70 1342184304 26
0x7fb450001ba0 1342184352 60
0x7fb450001bf0 1342184432 57
0x7fb450001c40 1342184512 75
0x7fb450001ca0 1342184608 73
0x7fb450000900 1342179584 22
0x7fb450001b70 1342184304 73
0x7fb450001bd0 1342184400 54
0x7fb450001c10 1342184464 4
0x7fb450001c30 1342184496 17
0x7fb450001c50 1342184528 78
