./pthread_arena.elf 10 100 6 1	 
0x7f42e8000900 -402650880 64
0x7f42e8001960 -402646688 90
0x7f42e80019d0 -402646576 68
0x7f42e8001a20 -402646496 64
0x7f42e8001a70 -402646416 57
0x7f42e8001ac0 -402646336 83
0x7f42e8001960 -402646688 42
0x7f42e80019a0 -402646624 8
0x7f42e80019c0 -402646592 46
0x7f42e8001a00 -402646528 49
0x7f42e8001a40 -402646464 72
0x7f42e8001a90 -402646384 0
0x7f42e80019a0 -402646624 3
0x7f42e80019c0 -402646592 1
0x7f42e80019e0 -402646560 97
0x7f42e8001a50 -402646448 68
0x7f42e8001aa0 -402646368 77
0x7f42e8001b00 -402646272 35
0x7f42e80019e0 -402646560 19
0x7f42e8001a00 -402646528 51
0x7f42e8001a40 -402646464 23
0x7f42e8001a60 -402646432 83
0x7f42e8001ac0 -402646336 32
0x7f42e8001af0 -402646288 16
0x7f42e8001a20 -402646496 95
0x7f42e8001a90 -402646384 51
0x7f42e8001ad0 -402646320 64
0x7f42e8001b20 -402646240 53
0x7f42e8001b60 -402646176 71
0x7f42e8001bb0 -402646096 61
0x7f42e8001a60 -402646432 96
0x7f42e8001ad0 -402646320 76
0x7f42e8001b30 -402646224 39
0x7f42e8001b60 -402646176 64
0x7f42e8001bb0 -402646096 77
0x7f42e8001c10 -402646000 18
0x7f42e8001aa0 -402646368 74
0x7f42e8001b00 -402646272 28
0x7f42e8001b30 -402646224 80
0x7f42e8001b90 -402646128 70
0x7f42e8001be0 -402646048 35
0x7f42e8001c10 -402646000 40
0x7f42e8001ae0 -402646304 34
0x7f42e8001b10 -402646256 58
0x7f42e8001b60 -402646176 3
0x7f42e8001b80 -402646144 51
0x7f42e8001bc0 -402646080 34
0x7f42e8001bf0 -402646032 56
0x7f42e8001b20 -402646240 65
0x7f42e8001b70 -402646160 21
0x7f42e8001b90 -402646128 5
0x7f42e8001bb0 -402646096 78
0x7f42e8001c10 -402646000 57
0x7f42e8001c60 -402645920 97
0x7f42e8001b60 -402646176 64
0x7f42e8001bb0 -402646096 91
0x7f42e8001c20 -402645984 42
0x7f42e8001c60 -402645920 56
0x7f42e8001ca0 -402645856 99
0x7f42e8001d10 -402645744 81
