./pthread_arena.elf 10 100 6 1	 
0x7f22d4000900 -738195200 44
0x7f22d4001950 -738191024 81
0x7f22d40019b0 -738190928 53
0x7f22d40019f0 -738190864 1
0x7f22d4001a10 -738190832 10
0x7f22d4001a30 -738190800 23
0x7f22d4001950 -738191024 80
0x7f22d40019b0 -738190928 66
0x7f22d4001a00 -738190848 88
0x7f22d4001a60 -738190752 71
0x7f22d4001ab0 -738190672 99
0x7f22d4001b20 -738190560 18
0x7f22d4001990 -738190960 48
0x7f22d40019d0 -738190896 83
0x7f22d4001a30 -738190800 30
0x7f22d4001a60 -738190752 6
0x7f22d4001a80 -738190720 74
0x7f22d4001ae0 -738190624 15
0x7f22d40019d0 -738190896 6
0x7f22d40019f0 -738190864 20
0x7f22d4001a10 -738190832 69
0x7f22d4001a60 -738190752 87
0x7f22d4001ac0 -738190656 40
0x7f22d4001af0 -738190608 74
0x7f22d4001a10 -738190832 50
0x7f22d4001a50 -738190768 32
0x7f22d4001a80 -738190720 6
0x7f22d4001aa0 -738190688 87
0x7f22d4001b00 -738190592 60
0x7f22d4001b50 -738190512 51
0x7f22d4001a50 -738190768 58
0x7f22d4001aa0 -738190688 32
0x7f22d4001ad0 -738190640 90
0x7f22d4001b40 -738190528 74
0x7f22d4001ba0 -738190432 62
0x7f22d4001bf0 -738190352 27
0x7f22d4001a90 -738190704 58
0x7f22d4001ae0 -738190624 9
0x7f22d4001b00 -738190592 0
0x7f22d4001b20 -738190560 49
0x7f22d4001b60 -738190496 29
0x7f22d4001b90 -738190448 61
0x7f22d4001ad0 -738190640 2
0x7f22d4001af0 -738190608 12
0x7f22d4001b10 -738190576 90
0x7f22d4001b80 -738190464 99
0x7f22d4001bf0 -738190352 6
0x7f22d4001c10 -738190320 18
0x7f22d4001b10 -738190576 82
0x7f22d4001b70 -738190480 4
0x7f22d4001b90 -738190448 18
0x7f22d4001bb0 -738190416 72
0x7f22d4001c00 -738190336 83
0x7f22d4001c60 -738190240 76
0x7f22d4001b50 -738190512 19
0x7f22d4001b70 -738190480 89
0x7f22d4001be0 -738190368 97
0x7f22d4001c50 -738190256 8
0x7f22d4001c70 -738190224 26
0x7f22d4001ca0 -738190176 59
