./pthread_arena.elf 10 100 6 1	 
0x7fa5a4000900 -1543501568 6
0x7fa5a4001930 -1543497424 85
0x7fa5a4001990 -1543497328 8
0x7fa5a40019b0 -1543497296 93
0x7fa5a4001a20 -1543497184 59
0x7fa5a4001a70 -1543497104 88
0x7fa5a4001970 -1543497360 91
0x7fa5a40019e0 -1543497248 88
0x7fa5a4001a40 -1543497152 75
0x7fa5a4001aa0 -1543497056 43
0x7fa5a4001ae0 -1543496992 39
0x7fa5a4000900 -1543501568 17
0x7fa5a4000900 -1543501568 7
0x7fa5a40019b0 -1543497296 62
0x7fa5a4001a00 -1543497216 93
0x7fa5a4001a70 -1543497104 79
0x7fa5a4001ad0 -1543497008 93
0x7fa5a4001b40 -1543496896 9
0x7fa5a40019f0 -1543497232 64
0x7fa5a4001a40 -1543497152 62
0x7fa5a4001a90 -1543497072 36
0x7fa5a4000900 -1543501568 21
0x7fa5a4001ac0 -1543497024 45
0x7fa5a4001b00 -1543496960 42
0x7fa5a4001a30 -1543497168 53
0x7fa5a4001a70 -1543497104 38
0x7fa5a4000900 -1543501568 17
0x7fa5a4001aa0 -1543497056 3
0x7fa5a4001ac0 -1543497024 75
0x7fa5a4001b20 -1543496928 45
0x7fa5a4001a70 -1543497104 46
0x7fa5a4001ab0 -1543497040 31
0x7fa5a4001ae0 -1543496992 67
0x7fa5a4000900 -1543501568 6
0x7fa5a4001b30 -1543496912 38
0x7fa5a4001b60 -1543496864 3
0x7fa5a4001ab0 -1543497040 86
0x7fa5a4000900 -1543501568 2
0x7fa5a4001b10 -1543496944 24
0x7fa5a4001b30 -1543496912 57
0x7fa5a4001b80 -1543496832 1
0x7fa5a4001ba0 -1543496800 59
0x7fa5a4001af0 -1543496976 65
0x7fa5a4001b40 -1543496896 91
0x7fa5a4001bb0 -1543496784 66
0x7fa5a4000900 -1543501568 21
0x7fa5a4001c00 -1543496704 6
0x7fa5a4001c20 -1543496672 9
0x7fa5a4001b30 -1543496912 77
0x7fa5a4001b90 -1543496816 46
0x7fa5a4001bd0 -1543496752 61
0x7fa5a4000900 -1543501568 3
0x7fa5a4001c20 -1543496672 11
0x7fa5a4001c40 -1543496640 38
0x7fa5a4000900 -1543501568 21
0x7fa5a4001b70 -1543496848 22
0x7fa5a4001b90 -1543496816 9
0x7fa5a4001bb0 -1543496784 80
0x7fa5a4001c10 -1543496688 21
0x7fa5a4001c30 -1543496656 94
